Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,OddsAvgH,OddsAvgD,OddsAvgA,Stagione,HTHG,HTAG,B365H,B365D,B365A,HS,AS,HST,AST,HC,AC,HY,AY,HR,AR,PSH,PSD,PSA
2006-03-19,Udinese,Milan,0.0,4.0,A,4.99,3.27,1.69,2005,0.0,1.0,5.5,3.4,1.66,6.0,6.0,4.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,,,
2006-03-22,Cagliari,Fiorentina,0.0,0.0,D,3.24,2.26,2.68,2005,0.0,0.0,2.87,2.3,3.0,12.0,13.0,4.0,6.0,6.0,4.0,2.0,5.0,0.0,0.0,,,
2006-03-25,Juventus,Roma,1.0,1.0,D,1.72,3.17,5.07,2005,1.0,0.0,1.72,3.1,5.5,5.0,9.0,3.0,4.0,2.0,6.0,1.0,3.0,1.0,0.0,,,
2006-03-25,Milan,Fiorentina,3.0,1.0,H,1.6,3.41,5.65,2005,1.0,1.0,1.61,3.4,6.0,11.0,6.0,6.0,3.0,10.0,2.0,2.0,1.0,0.0,0.0,,,
2006-03-25,Parma,Inter,1.0,0.0,H,4.25,3.08,1.86,2005,1.0,0.0,4.75,3.1,1.83,11.0,18.0,9.0,9.0,2.0,14.0,4.0,4.0,0.0,0.0,,,
2006-03-26,Ascoli,Chievo,2.0,2.0,D,2.33,2.77,3.22,2005,1.0,1.0,2.37,2.75,3.4,9.0,4.0,4.0,3.0,5.0,7.0,1.0,2.0,0.0,0.0,,,
2006-03-26,Cagliari,Reggina,0.0,2.0,A,1.88,2.94,4.41,2005,0.0,2.0,1.9,3.0,4.5,14.0,6.0,6.0,2.0,6.0,3.0,4.0,5.0,0.0,0.0,,,
2006-03-26,Empoli,Livorno,2.0,1.0,H,2.45,2.83,2.95,2005,1.0,0.0,2.4,2.87,3.2,16.0,8.0,6.0,3.0,0.0,4.0,1.0,2.0,0.0,0.0,,,
2006-03-26,Lazio,Sampdoria,2.0,0.0,H,1.91,3.05,4.03,2005,0.0,0.0,1.9,3.0,4.5,11.0,4.0,3.0,1.0,6.0,3.0,2.0,6.0,0.0,0.0,,,
2006-03-26,Messina,Udinese,1.0,1.0,D,2.28,2.87,3.2,2005,1.0,1.0,2.3,2.87,3.4,6.0,12.0,4.0,7.0,7.0,4.0,1.0,3.0,0.0,0.0,,,
2006-03-26,Palermo,Treviso,1.0,0.0,H,1.33,4.19,9.09,2005,0.0,0.0,1.33,4.5,9.5,8.0,8.0,5.0,3.0,4.0,6.0,1.0,1.0,0.0,0.0,,,
2006-03-26,Siena,Lecce,1.0,2.0,A,1.6,3.36,5.67,2005,0.0,1.0,1.57,3.4,5.5,11.0,12.0,7.0,4.0,6.0,3.0,2.0,5.0,1.0,0.0,,,
2006-04-01,Inter,Messina,3.0,0.0,H,1.29,4.45,10.1,2005,3.0,0.0,1.33,4.5,9.5,13.0,4.0,7.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,,,
2006-04-01,Lecce,Milan,1.0,0.0,H,6.31,3.68,1.5,2005,0.0,0.0,6.5,3.6,1.53,12.0,8.0,6.0,5.0,6.0,3.0,2.0,1.0,0.0,0.0,,,
2006-04-01,Treviso,Juventus,0.0,0.0,D,8.38,4.19,1.35,2005,0.0,0.0,7.5,4.33,1.4,5.0,15.0,1.0,6.0,3.0,14.0,3.0,4.0,0.0,0.0,,,
2006-04-02,Chievo,Livorno,2.0,1.0,H,1.99,2.83,4.06,2005,1.0,1.0,2.0,2.87,4.33,6.0,6.0,4.0,4.0,5.0,1.0,1.0,2.0,1.0,0.0,,,
2006-04-02,Fiorentina,Roma,1.0,1.0,D,2.25,2.94,3.17,2005,1.0,0.0,2.3,3.0,3.25,8.0,17.0,5.0,7.0,4.0,7.0,3.0,4.0,0.0,0.0,,,
2006-04-02,Lazio,Empoli,3.0,3.0,D,1.59,3.28,5.89,2005,2.0,1.0,1.61,3.4,6.0,13.0,4.0,8.0,3.0,8.0,4.0,1.0,1.0,0.0,0.0,,,
2006-04-02,Palermo,Ascoli,1.0,1.0,D,1.68,3.15,5.29,2005,1.0,0.0,1.66,3.4,5.5,5.0,4.0,4.0,2.0,1.0,6.0,1.0,2.0,1.0,0.0,,,
2006-04-02,Reggina,Siena,1.0,1.0,D,2.44,2.14,4.28,2005,0.0,1.0,2.3,2.25,4.33,11.0,5.0,4.0,2.0,5.0,7.0,0.0,3.0,0.0,0.0,,,
2006-04-02,Sampdoria,Cagliari,1.0,1.0,D,1.96,2.91,4.07,2005,1.0,0.0,2.1,2.8,4.0,7.0,5.0,5.0,3.0,5.0,1.0,3.0,3.0,0.0,0.0,,,
2006-04-02,Udinese,Parma,2.0,0.0,H,1.8,3.11,4.36,2005,1.0,0.0,1.83,3.1,4.75,11.0,2.0,4.0,1.0,4.0,4.0,4.0,2.0,0.0,0.0,,,
2006-04-08,Ascoli,Inter,1.0,2.0,A,4.74,3.16,1.75,2005,1.0,0.0,4.75,3.2,1.8,8.0,14.0,3.0,8.0,1.0,3.0,3.0,1.0,0.0,1.0,,,
2006-04-08,Livorno,Udinese,0.0,2.0,A,2.6,2.56,3.07,2005,0.0,1.0,2.62,2.62,3.2,12.0,6.0,6.0,4.0,3.0,1.0,1.0,0.0,0.0,1.0,,,
2006-04-09,Cagliari,Palermo,1.0,1.0,D,2.26,2.64,3.58,2005,1.0,0.0,2.25,2.8,3.6,11.0,7.0,5.0,3.0,2.0,7.0,1.0,2.0,0.0,0.0,,,
2006-04-09,Empoli,Sampdoria,2.0,1.0,H,2.36,2.56,3.5,2005,1.0,0.0,2.4,2.7,3.4,5.0,12.0,4.0,4.0,2.0,5.0,0.0,1.0,0.0,0.0,,,
2006-04-09,Juventus,Fiorentina,1.0,1.0,D,1.68,3.24,5.07,2005,0.0,0.0,1.72,3.3,5.0,15.0,11.0,4.0,5.0,10.0,0.0,3.0,3.0,0.0,0.0,,,
2006-04-09,Messina,Treviso,3.0,1.0,H,1.27,4.6,9.65,2005,1.0,1.0,1.25,4.75,9.0,12.0,2.0,7.0,2.0,6.0,2.0,5.0,3.0,0.0,0.0,,,
2006-04-09,Milan,Chievo,4.0,1.0,H,1.33,4.24,8.64,2005,1.0,1.0,1.33,4.5,9.5,18.0,9.0,9.0,4.0,9.0,3.0,0.0,2.0,0.0,0.0,,,
2006-04-09,Parma,Reggina,4.0,0.0,H,3.12,1.56,6.46,2005,2.0,0.0,,,,12.0,14.0,5.0,4.0,1.0,7.0,0.0,0.0,1.0,1.0,,,
2006-04-09,Roma,Lecce,3.0,1.0,H,1.33,4.33,8.47,2005,2.0,0.0,1.33,4.5,9.5,6.0,12.0,5.0,2.0,8.0,4.0,3.0,1.0,0.0,0.0,,,
2006-04-09,Siena,Lazio,2.0,3.0,A,2.89,2.17,3.27,2005,2.0,2.0,2.8,2.2,3.2,16.0,12.0,9.0,10.0,5.0,4.0,1.0,3.0,0.0,0.0,,,
2006-04-14,Milan,Inter,1.0,0.0,H,2.36,2.9,2.98,2005,0.0,0.0,2.4,3.0,3.1,8.0,11.0,4.0,5.0,3.0,4.0,4.0,4.0,0.0,0.0,,,
2006-04-15,Cagliari,Juventus,1.0,1.0,D,4.36,2.87,1.89,2005,1.0,0.0,4.33,2.87,2.0,2.0,16.0,1.0,5.0,1.0,9.0,4.0,2.0,2.0,0.0,,,
2006-04-15,Chievo,Messina,2.0,0.0,H,1.86,3.19,3.98,2005,1.0,0.0,1.9,3.25,4.0,9.0,10.0,3.0,2.0,3.0,8.0,3.0,4.0,1.0,0.0,,,
2006-04-15,Empoli,Siena,2.0,1.0,H,2.66,1.78,5.67,2005,2.0,0.0,,,,10.0,14.0,4.0,9.0,4.0,5.0,2.0,2.0,0.0,0.0,,,
2006-04-15,Lazio,Livorno,3.0,1.0,H,1.54,3.38,6.39,2005,1.0,0.0,1.57,3.5,6.5,4.0,5.0,4.0,3.0,2.0,2.0,2.0,3.0,0.0,1.0,,,
2006-04-15,Lecce,Udinese,1.0,2.0,A,2.97,3.09,2.26,2005,1.0,1.0,3.2,3.1,2.25,15.0,10.0,6.0,4.0,4.0,6.0,1.0,4.0,0.0,0.0,,,
2006-04-15,Palermo,Roma,3.0,3.0,D,2.96,2.99,2.31,2005,0.0,3.0,3.1,3.1,2.3,15.0,10.0,7.0,6.0,4.0,1.0,3.0,3.0,0.0,0.0,,,
2006-04-15,Reggina,Ascoli,2.0,0.0,H,1.87,2.67,5.09,2005,2.0,0.0,1.9,2.8,5.0,5.0,7.0,4.0,0.0,7.0,9.0,3.0,1.0,1.0,0.0,,,
2006-04-15,Sampdoria,Parma,1.0,2.0,A,1.98,2.42,5.44,2005,1.0,0.0,1.9,2.5,5.5,10.0,12.0,3.0,5.0,3.0,2.0,0.0,1.0,0.0,0.0,,,
2006-04-15,Treviso,Fiorentina,1.0,3.0,A,9.82,4.75,1.26,2005,1.0,1.0,10.0,5.0,1.28,5.0,8.0,1.0,5.0,6.0,5.0,1.0,2.0,0.0,0.0,,,
2006-04-22,Ascoli,Cagliari,2.0,2.0,D,2.65,2.04,3.97,2005,1.0,0.0,2.5,2.1,4.0,23.0,5.0,7.0,3.0,8.0,2.0,4.0,2.0,1.0,2.0,,,
2006-04-22,Fiorentina,Empoli,2.0,1.0,H,1.27,4.72,9.75,2005,1.0,0.0,1.25,5.0,8.0,19.0,7.0,11.0,5.0,7.0,4.0,1.0,3.0,0.0,0.0,,,
2006-04-22,Inter,Reggina,4.0,0.0,H,1.27,4.69,9.74,2005,3.0,0.0,1.25,5.0,8.0,16.0,4.0,13.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,,,
2006-04-22,Juventus,Lazio,1.0,1.0,D,1.56,3.32,6.18,2005,0.0,1.0,1.61,3.4,5.0,24.0,4.0,9.0,3.0,15.0,3.0,2.0,3.0,0.0,1.0,,,
2006-04-22,Lecce,Treviso,1.0,1.0,D,1.67,3.32,4.85,2005,1.0,0.0,1.61,3.4,5.0,17.0,18.0,8.0,11.0,8.0,4.0,0.0,2.0,1.0,0.0,,,
2006-04-22,Livorno,Palermo,3.0,1.0,H,2.87,2.94,2.43,2005,2.0,0.0,3.0,3.0,2.25,13.0,13.0,8.0,6.0,3.0,4.0,3.0,2.0,0.0,0.0,,,
2006-04-22,Messina,Milan,1.0,3.0,A,3.97,3.19,1.85,2005,1.0,2.0,3.5,3.25,1.9,6.0,11.0,3.0,6.0,3.0,5.0,5.0,4.0,3.0,1.0,,,
2006-04-22,Parma,Siena,1.0,1.0,D,2.49,2.18,3.96,2005,0.0,1.0,2.4,2.1,4.33,8.0,7.0,3.0,1.0,4.0,3.0,1.0,1.0,0.0,0.0,,,
2006-04-22,Roma,Sampdoria,0.0,0.0,D,1.35,4.16,8.18,2005,0.0,0.0,1.33,4.5,6.5,11.0,5.0,4.0,3.0,3.0,5.0,2.0,6.0,1.0,0.0,,,
2006-04-22,Udinese,Chievo,1.0,1.0,D,2.52,2.05,4.35,2005,0.0,0.0,2.4,2.0,4.75,12.0,5.0,7.0,1.0,4.0,1.0,2.0,1.0,0.0,0.0,,,
2006-04-30,Cagliari,Parma,3.0,1.0,H,1.42,3.73,7.49,2005,2.0,0.0,1.44,4.0,7.5,10.0,8.0,5.0,3.0,1.0,5.0,0.0,1.0,0.0,0.0,,,
2006-04-30,Chievo,Roma,4.0,4.0,D,3.06,3.11,2.2,2005,2.0,3.0,3.25,3.2,2.2,8.0,15.0,7.0,10.0,3.0,9.0,1.0,3.0,0.0,0.0,,,
2006-04-30,Empoli,Inter,1.0,0.0,H,4.59,3.11,1.78,2005,0.0,0.0,5.0,3.3,1.72,8.0,12.0,1.0,3.0,2.0,7.0,1.0,1.0,0.0,0.0,,,
2006-04-30,Lazio,Lecce,1.0,0.0,H,1.19,5.41,12.45,2005,0.0,0.0,1.2,5.5,17.0,8.0,3.0,2.0,2.0,7.0,3.0,0.0,4.0,0.0,1.0,,,
2006-04-30,Milan,Livorno,2.0,0.0,H,1.19,5.48,12.8,2005,1.0,0.0,1.2,5.5,17.0,17.0,4.0,9.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,,,
2006-04-30,Palermo,Fiorentina,1.0,0.0,H,3.57,2.98,2.05,2005,0.0,0.0,3.75,3.2,2.0,7.0,10.0,4.0,2.0,2.0,7.0,2.0,4.0,0.0,0.0,,,
2006-04-30,Reggina,Messina,3.0,0.0,H,1.95,3.12,3.69,2005,0.0,0.0,1.9,3.25,4.0,12.0,9.0,8.0,5.0,2.0,3.0,3.0,3.0,0.0,1.0,,,
2006-04-30,Sampdoria,Udinese,1.0,1.0,D,3.11,1.67,4.97,2005,0.0,0.0,3.1,1.66,5.0,9.0,9.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,,,
2006-04-30,Siena,Juventus,0.0,3.0,A,8.61,3.79,1.38,2005,0.0,3.0,9.0,4.0,1.4,12.0,6.0,5.0,5.0,4.0,5.0,1.0,0.0,0.0,0.0,,,
2006-04-30,Treviso,Ascoli,2.0,2.0,D,4.02,2.09,2.57,2005,2.0,1.0,3.75,2.2,2.5,7.0,14.0,4.0,9.0,2.0,8.0,0.0,1.0,0.0,0.0,,,
2006-05-07,Ascoli,Lazio,1.0,4.0,A,2.97,2.43,2.76,2005,1.0,3.0,2.87,2.5,3.0,9.0,8.0,5.0,6.0,2.0,3.0,3.0,1.0,0.0,0.0,,,
2006-05-07,Fiorentina,Reggina,5.0,2.0,H,1.09,7.2,18.86,2005,3.0,0.0,1.12,7.0,21.0,16.0,9.0,9.0,5.0,4.0,2.0,1.0,2.0,0.0,0.0,,,
2006-05-07,Inter,Siena,1.0,1.0,D,1.35,3.84,9.04,2005,0.0,0.0,1.4,4.0,9.0,11.0,9.0,7.0,5.0,2.0,3.0,1.0,2.0,1.0,0.0,,,
2006-05-07,Juventus,Palermo,2.0,1.0,H,1.14,6.07,14.41,2005,1.0,0.0,1.14,6.5,21.0,10.0,6.0,6.0,4.0,5.0,3.0,3.0,1.0,0.0,0.0,,,
2006-05-07,Lecce,Chievo,0.0,0.0,D,5.31,3.01,1.69,2005,0.0,0.0,5.5,3.1,1.72,17.0,11.0,4.0,5.0,8.0,7.0,2.0,0.0,1.0,0.0,,,
2006-05-07,Livorno,Sampdoria,0.0,0.0,D,2.25,2.36,4.08,2005,0.0,0.0,2.4,2.4,4.0,8.0,3.0,3.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,,,
2006-05-07,Messina,Empoli,1.0,2.0,A,2.3,2.65,3.34,2005,0.0,1.0,2.37,2.75,3.4,12.0,4.0,4.0,3.0,4.0,4.0,4.0,0.0,1.0,0.0,,,
2006-05-07,Parma,Milan,2.0,3.0,A,9.76,4.42,1.28,2005,0.0,2.0,9.0,5.0,1.3,9.0,8.0,7.0,6.0,5.0,6.0,2.0,2.0,0.0,0.0,,,
2006-05-07,Roma,Treviso,1.0,0.0,H,1.1,7.03,18.31,2005,1.0,0.0,1.1,8.0,26.0,15.0,9.0,5.0,3.0,8.0,4.0,0.0,3.0,0.0,0.0,,,
2006-05-07,Udinese,Cagliari,2.0,0.0,H,1.76,2.76,5.52,2005,1.0,0.0,1.72,3.0,6.0,13.0,13.0,8.0,5.0,4.0,6.0,0.0,2.0,0.0,0.0,,,
2006-05-14,Cagliari,Inter,2.0,2.0,D,2.82,2.7,2.6,2005,2.0,2.0,2.62,2.87,2.6,8.0,12.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,0.0,,,
2006-05-14,Chievo,Fiorentina,0.0,2.0,A,7.0,3.12,1.54,2005,0.0,1.0,8.5,3.25,1.44,8.0,13.0,3.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,,,
2006-05-14,Empoli,Ascoli,1.0,2.0,A,1.76,2.66,5.99,2005,1.0,0.0,1.8,2.7,5.0,11.0,8.0,6.0,4.0,5.0,2.0,1.0,1.0,1.0,0.0,,,
2006-05-14,Lazio,Parma,1.0,0.0,H,1.79,2.74,5.37,2005,0.0,0.0,1.8,2.7,5.0,8.0,8.0,4.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,,,
2006-05-14,Milan,Roma,2.0,1.0,H,1.63,3.56,4.73,2005,1.0,1.0,1.61,3.6,4.5,12.0,8.0,5.0,4.0,6.0,5.0,1.0,2.0,0.0,1.0,,,
2006-05-14,Palermo,Messina,1.0,0.0,H,1.36,3.82,8.91,2005,1.0,0.0,1.36,3.8,8.0,9.0,9.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,,,
2006-05-14,Reggina,Juventus,0.0,2.0,A,15.19,4.11,1.26,2005,0.0,1.0,15.0,5.0,1.18,4.0,14.0,1.0,6.0,1.0,10.0,3.0,2.0,0.0,0.0,,,
2006-05-14,Sampdoria,Lecce,1.0,3.0,A,1.56,2.91,7.72,2005,0.0,1.0,1.57,2.87,7.0,16.0,15.0,6.0,8.0,7.0,5.0,2.0,0.0,0.0,0.0,,,
2006-05-14,Siena,Livorno,0.0,0.0,D,2.34,2.31,3.95,2005,0.0,0.0,2.3,2.25,4.2,10.0,8.0,5.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,,,
2006-05-14,Treviso,Udinese,2.0,1.0,H,3.95,2.32,2.31,2005,1.0,1.0,3.8,2.3,2.4,15.0,6.0,10.0,2.0,8.0,1.0,3.0,1.0,0.0,1.0,,,
2006-09-09,Fiorentina,Inter,2.0,3.0,A,2.98,2.96,2.38,2006,0.0,2.0,3.25,3.0,2.3,10.0,9.0,8.0,5.0,6.0,2.0,3.0,1.0,0.0,0.0,,,
2006-09-09,Roma,Livorno,2.0,0.0,H,1.45,3.69,7.61,2006,1.0,0.0,1.44,3.75,8.5,11.0,6.0,7.0,3.0,8.0,6.0,2.0,2.0,0.0,0.0,,,
2006-09-10,Atalanta,Ascoli,3.0,1.0,H,1.83,3.02,4.62,2006,3.0,0.0,1.83,3.0,5.0,11.0,7.0,6.0,2.0,4.0,4.0,1.0,2.0,0.0,0.0,,,
2006-09-10,Cagliari,Catania,0.0,1.0,A,1.76,3.03,5.06,2006,0.0,0.0,1.72,3.1,5.5,16.0,9.0,7.0,5.0,3.0,5.0,0.0,5.0,1.0,0.0,,,
2006-09-10,Chievo,Siena,1.0,2.0,A,1.74,3.08,5.05,2006,1.0,0.0,1.72,3.1,5.5,3.0,7.0,2.0,6.0,6.0,7.0,4.0,1.0,1.0,0.0,,,
2006-09-10,Messina,Udinese,1.0,0.0,H,2.83,2.9,2.5,2006,0.0,0.0,2.8,3.0,2.6,9.0,12.0,5.0,4.0,4.0,4.0,3.0,1.0,0.0,0.0,,,
2006-09-10,Milan,Lazio,2.0,1.0,H,1.42,3.75,7.99,2006,1.0,0.0,1.44,3.75,8.5,8.0,10.0,6.0,6.0,4.0,3.0,3.0,3.0,0.0,0.0,,,
2006-09-10,Palermo,Reggina,4.0,3.0,H,1.45,3.65,7.52,2006,3.0,1.0,1.44,3.75,8.5,13.0,13.0,6.0,8.0,4.0,3.0,4.0,4.0,0.0,1.0,,,
2006-09-10,Sampdoria,Empoli,1.0,2.0,A,1.58,3.32,6.1,2006,1.0,1.0,1.57,3.4,7.0,13.0,13.0,4.0,7.0,7.0,6.0,3.0,1.0,2.0,0.0,,,
2006-09-10,Torino,Parma,1.0,1.0,D,1.93,3.1,3.94,2006,0.0,0.0,2.0,3.2,3.75,16.0,10.0,9.0,4.0,6.0,1.0,2.0,2.0,0.0,0.0,,,
2006-09-16,Inter,Sampdoria,1.0,1.0,D,1.26,4.77,10.53,2006,0.0,0.0,1.28,4.75,11.0,11.0,3.0,5.0,1.0,8.0,4.0,3.0,2.0,0.0,0.0,,,
2006-09-16,Reggina,Cagliari,2.0,1.0,H,2.26,3.01,3.1,2006,0.0,0.0,2.25,3.1,3.2,14.0,9.0,8.0,1.0,9.0,2.0,3.0,3.0,0.0,0.0,,,
2006-09-17,Ascoli,Messina,1.0,1.0,D,2.23,2.96,3.22,2006,0.0,0.0,2.25,3.0,3.3,13.0,4.0,4.0,2.0,8.0,2.0,3.0,4.0,0.0,1.0,,,
2006-09-17,Catania,Atalanta,0.0,0.0,D,2.26,2.93,3.19,2006,0.0,0.0,2.25,3.0,3.3,10.0,6.0,5.0,2.0,8.0,1.0,3.0,6.0,0.0,0.0,,,
2006-09-17,Empoli,Chievo,1.0,1.0,D,2.19,2.98,3.27,2006,0.0,1.0,2.2,3.0,3.4,11.0,4.0,2.0,1.0,6.0,6.0,1.0,1.0,0.0,1.0,,,
2006-09-17,Lazio,Palermo,1.0,2.0,A,2.07,3.01,3.53,2006,0.0,2.0,2.0,3.1,3.8,16.0,8.0,12.0,5.0,14.0,3.0,4.0,4.0,0.0,0.0,,,
2006-09-17,Livorno,Fiorentina,1.0,0.0,H,3.1,2.96,2.29,2006,0.0,0.0,3.25,3.0,2.3,10.0,16.0,4.0,5.0,3.0,5.0,1.0,2.0,0.0,1.0,,,
2006-09-17,Parma,Milan,0.0,2.0,A,6.19,3.51,1.54,2006,0.0,1.0,6.0,3.8,1.53,12.0,11.0,6.0,7.0,3.0,4.0,2.0,3.0,0.0,0.0,,,
2006-09-17,Siena,Roma,1.0,3.0,A,3.98,3.2,1.87,2006,0.0,0.0,4.0,3.25,1.9,5.0,19.0,2.0,12.0,4.0,7.0,1.0,0.0,1.0,0.0,,,
2006-09-17,Udinese,Torino,2.0,0.0,H,2.02,3.05,3.64,2006,1.0,0.0,2.0,3.1,4.0,14.0,11.0,6.0,4.0,3.0,6.0,4.0,1.0,0.0,0.0,,,
2006-09-20,Atalanta,Empoli,0.0,0.0,D,1.99,2.98,3.88,2006,0.0,0.0,2.0,3.0,4.0,6.0,7.0,3.0,4.0,6.0,7.0,3.0,1.0,0.0,0.0,,,
2006-09-20,Cagliari,Livorno,2.0,2.0,D,2.21,2.91,3.36,2006,1.0,1.0,2.25,2.87,3.5,16.0,5.0,9.0,2.0,8.0,3.0,1.0,2.0,0.0,0.0,,,
2006-09-20,Chievo,Lazio,0.0,1.0,A,2.42,2.92,2.93,2006,0.0,0.0,2.5,2.87,3.0,5.0,7.0,2.0,6.0,5.0,6.0,4.0,1.0,0.0,0.0,,,
2006-09-20,Fiorentina,Parma,1.0,0.0,H,1.5,3.59,6.66,2006,1.0,0.0,1.5,3.75,7.0,11.0,10.0,6.0,5.0,8.0,4.0,2.0,6.0,1.0,0.0,,,
2006-09-20,Messina,Reggina,2.0,0.0,H,2.01,3.0,3.79,2006,1.0,0.0,2.1,3.0,3.75,8.0,13.0,2.0,3.0,1.0,5.0,6.0,3.0,0.0,0.0,,,
2006-09-20,Milan,Ascoli,1.0,0.0,H,1.15,6.08,16.29,2006,0.0,0.0,1.16,6.0,19.0,16.0,12.0,5.0,6.0,5.0,1.0,0.0,2.0,0.0,0.0,,,
2006-09-20,Palermo,Catania,5.0,3.0,H,1.54,3.45,6.38,2006,1.0,1.0,1.57,3.4,7.0,16.0,9.0,9.0,5.0,8.0,8.0,1.0,2.0,1.0,0.0,,,
2006-09-20,Roma,Inter,0.0,1.0,A,2.55,2.92,2.76,2006,0.0,1.0,2.6,2.87,2.87,10.0,9.0,6.0,7.0,7.0,8.0,3.0,1.0,0.0,1.0,,,
2006-09-20,Sampdoria,Udinese,3.0,3.0,D,2.06,3.01,3.59,2006,1.0,3.0,2.1,3.0,3.75,14.0,9.0,8.0,7.0,8.0,2.0,4.0,2.0,0.0,0.0,,,
2006-09-20,Torino,Siena,1.0,2.0,A,1.94,3.0,4.03,2006,1.0,2.0,2.0,3.0,4.0,11.0,8.0,4.0,5.0,6.0,4.0,1.0,3.0,0.0,0.0,,,
2006-09-23,Catania,Messina,2.0,2.0,D,2.25,2.86,3.32,2006,0.0,1.0,2.3,2.87,3.4,14.0,11.0,7.0,5.0,8.0,3.0,3.0,3.0,1.0,1.0,,,
2006-09-23,Livorno,Milan,0.0,0.0,D,5.41,3.33,1.64,2006,0.0,0.0,6.0,3.4,1.61,8.0,16.0,2.0,5.0,4.0,5.0,2.0,3.0,0.0,0.0,,,
2006-09-24,Ascoli,Sampdoria,1.0,1.0,D,2.53,2.88,2.75,2006,1.0,0.0,2.37,2.87,2.87,12.0,9.0,5.0,6.0,11.0,7.0,4.0,2.0,0.0,1.0,,,
2006-09-24,Empoli,Palermo,2.0,0.0,H,2.84,2.94,2.48,2006,1.0,0.0,3.1,3.0,2.4,11.0,14.0,6.0,4.0,4.0,3.0,2.0,3.0,0.0,1.0,,,
2006-09-24,Inter,Chievo,4.0,3.0,H,1.23,5.07,11.19,2006,1.0,0.0,1.22,5.5,13.0,13.0,6.0,9.0,4.0,8.0,3.0,2.0,0.0,0.0,0.0,,,
2006-09-24,Lazio,Atalanta,1.0,0.0,H,1.69,3.2,5.04,2006,0.0,0.0,1.7,3.25,4.5,15.0,7.0,9.0,4.0,6.0,2.0,2.0,4.0,0.0,0.0,,,
2006-09-24,Parma,Roma,0.0,4.0,A,3.91,3.07,1.94,2006,0.0,2.0,4.0,3.1,2.0,13.0,15.0,4.0,8.0,3.0,4.0,3.0,3.0,0.0,0.0,,,
2006-09-24,Reggina,Torino,1.0,1.0,D,2.19,2.98,3.29,2006,0.0,0.0,2.2,3.1,3.4,11.0,11.0,3.0,3.0,7.0,2.0,3.0,5.0,0.0,0.0,,,
2006-09-24,Siena,Cagliari,0.0,0.0,D,1.93,3.07,3.94,2006,0.0,0.0,2.05,3.1,3.75,4.0,9.0,1.0,3.0,4.0,3.0,2.0,2.0,1.0,0.0,,,
2006-09-24,Udinese,Fiorentina,1.0,0.0,H,2.36,2.96,2.98,2006,1.0,0.0,2.37,2.9,3.2,12.0,10.0,5.0,7.0,4.0,7.0,2.0,2.0,0.0,0.0,,,
2006-09-30,Atalanta,Reggina,1.0,1.0,D,1.85,3.08,4.34,2006,1.0,1.0,1.9,3.1,4.33,11.0,14.0,3.0,2.0,5.0,3.0,3.0,3.0,0.0,0.0,,,
2006-09-30,Torino,Lazio,0.0,4.0,A,2.52,2.89,2.86,2006,0.0,0.0,2.5,2.87,3.0,14.0,12.0,1.0,6.0,5.0,4.0,1.0,1.0,0.0,0.0,,,
2006-10-01,Cagliari,Inter,1.0,1.0,D,5.7,3.32,1.62,2006,1.0,1.0,6.0,3.4,1.61,7.0,15.0,2.0,5.0,3.0,6.0,2.0,4.0,0.0,0.0,,,
2006-10-01,Chievo,Palermo,0.0,1.0,A,2.74,2.89,2.62,2006,0.0,1.0,2.75,2.87,2.75,6.0,7.0,3.0,3.0,5.0,4.0,1.0,2.0,0.0,0.0,,,
2006-10-01,Fiorentina,Catania,3.0,0.0,H,1.39,3.87,8.44,2006,0.0,0.0,1.4,4.0,9.0,19.0,3.0,14.0,1.0,8.0,2.0,3.0,3.0,0.0,2.0,,,
2006-10-01,Messina,Livorno,0.0,1.0,A,2.2,2.89,3.41,2006,0.0,0.0,2.3,2.87,3.4,13.0,12.0,5.0,7.0,6.0,1.0,2.0,3.0,0.0,0.0,,,
2006-10-01,Milan,Siena,0.0,0.0,D,1.2,5.45,13.53,2006,0.0,0.0,1.22,5.5,13.0,18.0,12.0,8.0,6.0,9.0,2.0,0.0,4.0,0.0,0.0,,,
2006-10-01,Roma,Empoli,1.0,0.0,H,1.34,4.2,8.92,2006,1.0,0.0,1.36,4.33,9.0,14.0,10.0,7.0,2.0,3.0,7.0,1.0,0.0,0.0,0.0,,,
2006-10-01,Sampdoria,Parma,3.0,2.0,H,1.78,3.15,4.63,2006,1.0,1.0,1.8,3.2,4.75,16.0,12.0,8.0,5.0,6.0,6.0,4.0,3.0,0.0,1.0,,,
2006-10-01,Udinese,Ascoli,0.0,0.0,D,1.56,3.39,6.29,2006,0.0,0.0,1.57,3.4,7.0,13.0,11.0,7.0,4.0,5.0,2.0,3.0,2.0,0.0,0.0,,,
